Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_1533_DUS,2025-01-01,120,5959.16,19788.0,principal
SKU_1534_MYS,2025-01-01,209,12295.59,41779.1,principal
SKU_1534_HUN,2025-01-01,173,10177.69,34582.7,principal
SKU_1535_NAV,2025-01-01,82,7925.57,25001.8,principal
SKU_1535_MOS,2025-01-01,90,8698.8,27441.0,principal
SKU_1536_MOS,2025-01-01,207,25444.93,71394.3,principal
SKU_1536_FRE,2025-01-01,70,8604.57,24143.0,principal
SKU_1537_SAP,2025-01-01,105,8859.05,26764.5,principal
SKU_1537_BLA,2025-01-01,162,13668.25,41293.8,principal
SKU_1538_MAG,2025-01-01,236,16396.55,49536.4,principal
SKU_1538_PAS,2025-01-01,0,0.0,0.0,principal
SKU_1539_BLA,2025-01-01,196,21808.57,68580.4,principal
SKU_1539_PEA,2025-01-01,198,22031.1,69280.2,principal
SKU_1540_BAL,2025-01-01,0,0.0,0.0,principal
SKU_1540_MAG,2025-01-01,181,9779.1,30751.9,principal
SKU_1541_AQU,2025-01-01,59,12662.47,39819.1,principal
SKU_1541_POW,2025-01-01,206,44211.35,139029.4,principal
SKU_1542_DEE,2025-01-01,197,30474.14,92570.3,principal
SKU_1542_PEA,2025-01-01,208,32175.74,97739.2,principal
SKU_1543_BAB,2025-01-01,209,48842.92,153594.1,principal
SKU_1543_FLA,2025-01-01,195,45571.15,143305.5,principal
SKU_1544_OLI,2025-01-01,222,14112.14,44377.8,principal
SKU_1544_PEA,2025-01-01,93,5911.84,18590.7,principal
SKU_1545_TEA,2025-01-01,209,17273.47,54319.1,principal
SKU_1545_HOT,2025-01-01,237,19587.62,61596.3,principal
SKU_1546_PAS,2025-01-01,183,10178.13,32006.7,principal
SKU_1546_IVO,2025-01-01,174,9677.57,30432.6,principal
SKU_1547_IVO,2025-01-01,99,10810.49,32660.1,principal
SKU_1547_FUC,2025-01-01,170,18563.47,56083.0,principal
SKU_1548_HOT,2025-01-01,100,15719.19,47490.0,principal
SKU_1548_CLO,2025-01-01,223,35053.79,105902.7,principal
SKU_1549_BAL,2025-01-01,96,5644.63,17750.4,principal
SKU_1549_PAS,2025-01-01,201,11818.44,37164.9,principal
SKU_1550_PAL,2025-01-01,210,11399.87,34629.0,principal
SKU_1550_IVO,2025-01-01,93,5048.51,15335.7,principal
SKU_1551_DUS,2025-01-01,187,13611.15,41121.3,principal
SKU_1551_ROS,2025-01-01,102,7424.26,22429.8,principal
SKU_1552_CLE,2025-01-01,171,37147.88,112842.9,principal
SKU_1552_SAP,2025-01-01,0,0.0,0.0,principal
SKU_1553_DEN,2025-01-01,88,7041.6,22431.2,principal
SKU_1553_HOT,2025-01-01,195,15603.55,49705.5,principal
SKU_1554_PIS,2025-01-01,223,66486.19,230782.7,principal
SKU_1554_SKY,2025-01-01,199,59330.72,205945.1,principal
SKU_1555_FUC,2025-01-01,84,4550.99,15951.6,principal
SKU_1555_RAS,2025-01-01,188,10185.55,35701.2,principal
SKU_1556_SAL,2025-01-01,196,11927.64,40160.4,principal
SKU_1556_HUN,2025-01-01,247,15031.26,50610.3,principal
SKU_1557_TUR,2025-01-01,209,15027.94,41779.1,principal
SKU_1557_SAG,2025-01-01,99,7118.5,19790.1,principal
SKU_1558_CLE,2025-01-01,180,22588.91,59382.0,principal
SKU_1558_MEX,2025-01-01,37,4643.28,12206.3,principal
SKU_1559_BLU,2025-01-01,183,84780.49,219581.7,principal
SKU_1559_SKY,2025-01-01,0,0.0,0.0,principal
SKU_1560_PAL,2025-01-01,0,0.0,0.0,principal
SKU_1560_CRE,2025-01-01,60,4442.22,13494.0,principal
SKU_1561_LIM,2025-01-01,93,10427.99,32540.7,principal
SKU_1561_VAN,2025-01-01,207,23210.69,72429.3,principal
SKU_1562_CLO,2025-01-01,183,17654.01,56711.7,principal
SKU_1562_BLU,2025-01-01,0,0.0,0.0,principal
SKU_1563_WHI,2025-01-01,82,3285.6,12291.8,principal
SKU_1563_MEX,2025-01-01,179,7172.22,26832.1,principal
SKU_1564_BLA,2025-01-01,206,38521.65,121519.4,principal
SKU_1564_NAV,2025-01-01,166,31041.72,97923.4,principal
SKU_1565_LIG,2025-01-01,183,25844.13,65861.7,principal
SKU_1565_BAB,2025-01-01,187,26409.03,67301.3,principal
SKU_1566_PEA,2025-01-01,104,40916.47,107629.6,principal
SKU_1566_POW,2025-01-01,229,90094.92,236992.1,principal
SKU_1567_PRI,2025-01-01,201,45650.13,138669.9,principal
SKU_1567_POW,2025-01-01,251,57005.89,173164.9,principal
SKU_1568_FRE,2025-01-01,223,16657.7,52382.7,principal
SKU_1568_PIN,2025-01-01,181,13520.37,42516.9,principal
SKU_1569_WHI,2025-01-01,197,13775.86,43320.3,principal
SKU_1569_PAS,2025-01-01,67,4685.19,14733.3,principal
SKU_1570_MEX,2025-01-01,200,45467.64,142980.0,principal
SKU_1570_HON,2025-01-01,58,13185.62,41464.2,principal
SKU_1571_WHI,2025-01-01,187,13563.54,46731.3,principal
SKU_1571_BIR,2025-01-01,217,15739.5,54228.3,principal
SKU_1572_BAL,2025-01-01,185,7547.26,25881.5,principal
SKU_1572_MAR,2025-01-01,0,0.0,0.0,principal
SKU_1573_MIN,2025-01-01,220,66358.18,225478.0,principal
SKU_1573_SAG,2025-01-01,86,25940.01,88141.4,principal
SKU_1574_GAR,2025-01-01,77,13833.46,46577.3,principal
SKU_1574_COB,2025-01-01,109,19582.43,65934.1,principal
SKU_1575_JAD,2025-01-01,83,27307.66,71786.7,principal
SKU_1575_AQU,2025-01-01,193,63498.54,166925.7,principal
SKU_1576_AQU,2025-01-01,92,7417.14,22530.8,principal
SKU_1576_BLU,2025-01-01,78,6288.44,19102.2,principal
SKU_1577_FLA,2025-01-01,9,457.63,1439.1,principal
SKU_1577_HUN,2025-01-01,173,8796.74,27662.7,principal
SKU_1578_PAS,2025-01-01,251,10320.39,31349.9,principal
SKU_1578_TEA,2025-01-01,9,370.05,1124.1,principal
SKU_1579_DEN,2025-01-01,200,15136.62,45980.0,principal
SKU_1579_SAG,2025-01-01,211,15969.13,48508.9,principal
SKU_1580_WHI,2025-01-01,151,9118.62,28674.9,principal
SKU_1580_MOS,2025-01-01,212,12802.3,40258.8,principal
SKU_1581_BIR,2025-01-01,236,55331.65,201756.4,principal
SKU_1581_COB,2025-01-01,91,21335.51,77795.9,principal
SKU_1582_WHI,2025-01-01,232,15636.3,53336.8,principal
SKU_1582_PAS,2025-01-01,92,6200.6,21150.8,principal
SKU_1583_WHI,2025-01-01,122,8312.44,31097.8,principal
SKU_1583_BLU,2025-01-01,207,14103.9,52764.3,principal
SKU_1584_AQU,2025-01-01,56,3385.89,10354.4,principal
SKU_1584_FLA,2025-01-01,88,5320.68,16271.2,principal
SKU_1585_COR,2025-01-01,63,7908.31,20153.7,principal
SKU_1585_BLA,2025-01-01,66,8284.9,21113.4,principal
SKU_1586_JAD,2025-01-01,86,9968.33,26221.4,principal
SKU_1586_EGR,2025-01-01,192,22254.87,58540.8,principal
SKU_1587_DEE,2025-01-01,54,3947.84,12414.6,principal
SKU_1587_LIG,2025-01-01,94,6872.17,21610.6,principal
SKU_1588_PAS,2025-01-01,75,11684.11,36742.5,principal
SKU_1588_CRE,2025-01-01,214,33338.67,104838.6,principal
SKU_1589_TUR,2025-01-01,73,16428.42,49632.7,principal
SKU_1589_CER,2025-01-01,161,36232.55,109463.9,principal
SKU_1590_MYS,2025-01-01,209,13065.65,39689.1,principal
SKU_1590_HOT,2025-01-01,94,5876.42,17850.6,principal
SKU_1591_HON,2025-01-01,0,0.0,0.0,principal
SKU_1591_MYS,2025-01-01,216,61125.45,192218.4,principal
SKU_1592_CER,2025-01-01,86,5740.35,18051.4,principal
SKU_1592_SAG,2025-01-01,182,12148.17,38201.8,principal
SKU_1593_LIG,2025-01-01,119,5707.47,17243.1,principal
SKU_1593_FUC,2025-01-01,78,3741.03,11302.2,principal
SKU_1594_BAL,2025-01-01,104,17114.98,51989.6,principal
SKU_1594_WHI,2025-01-01,193,31761.45,96480.7,principal
SKU_1595_FLA,2025-01-01,125,12408.36,37487.5,principal
SKU_1595_MYS,2025-01-01,166,16478.31,49783.4,principal
SKU_1596_BIR,2025-01-01,189,17103.95,51956.1,principal
SKU_1596_CER,2025-01-01,74,6696.78,20342.6,principal
SKU_1597_SHO,2025-01-01,223,37577.33,118167.7,principal
SKU_1597_FLA,2025-01-01,104,17524.85,55109.6,principal
SKU_1598_NAV,2025-01-01,122,19006.16,59767.8,principal
SKU_1598_DUS,2025-01-01,182,28353.45,89161.8,principal
SKU_1599_WHI,2025-01-01,175,27070.94,82232.5,principal
SKU_1599_CER,2025-01-01,80,12375.29,37592.0,principal
SKU_1600_LIG,2025-01-01,171,22230.18,67527.9,principal
SKU_1600_SHO,2025-01-01,0,0.0,0.0,principal
SKU_1601_EME,2025-01-01,232,56434.44,170496.8,principal
SKU_1601_AQU,2025-01-01,189,45974.61,138896.1,principal
SKU_1602_AQU,2025-01-01,183,12463.17,42071.7,principal
SKU_1602_PAS,2025-01-01,72,4903.54,16552.8,principal
SKU_1603_BUB,2025-01-01,181,37512.83,134826.9,principal
SKU_1603_PEA,2025-01-01,0,0.0,0.0,principal
SKU_1604_CLE,2025-01-01,220,35571.75,133078.0,principal
SKU_1604_SNO,2025-01-01,191,30882.75,115535.9,principal
SKU_1605_VAN,2025-01-01,52,3396.14,11434.8,principal
SKU_1605_COR,2025-01-01,209,13649.85,45959.1,principal
SKU_1606_COB,2025-01-01,170,65731.92,184433.0,principal
SKU_1606_SEA,2025-01-01,92,35572.57,99810.8,principal
SKU_1607_GAR,2025-01-01,200,19853.38,59980.0,principal
SKU_1607_MAR,2025-01-01,86,8536.95,25791.4,principal
SKU_1608_WHI,2025-01-01,46,4617.16,14025.4,principal
SKU_1608_MID,2025-01-01,190,19070.89,57931.0,principal
SKU_1609_LIM,2025-01-01,0,0.0,0.0,principal
SKU_1609_SAP,2025-01-01,74,6351.29,19972.6,principal
SKU_1610_PRI,2025-01-01,111,6756.47,20523.9,principal
SKU_1610_MEX,2025-01-01,84,5113.0,15531.6,principal
SKU_1611_MID,2025-01-01,87,6298.02,19131.3,principal
SKU_1611_BRI,2025-01-01,66,4777.81,14513.4,principal
SKU_1612_PAL,2025-01-01,130,13227.48,42887.0,principal
SKU_1612_SNO,2025-01-01,182,18518.48,60041.8,principal
SKU_1613_BIR,2025-01-01,116,6245.41,22028.4,principal
SKU_1613_AQU,2025-01-01,215,11575.54,40828.5,principal
SKU_1614_VAN,2025-01-01,204,25893.71,90759.6,principal
SKU_1614_IVO,2025-01-01,216,27416.87,96098.4,principal
SKU_1615_MOS,2025-01-01,202,29769.41,93909.8,principal
SKU_1615_SHO,2025-01-01,180,26527.19,83682.0,principal
SKU_1616_SER,2025-01-01,90,35088.48,92241.0,principal
SKU_1616_COR,2025-01-01,111,43275.79,113763.9,principal
SKU_1617_DEN,2025-01-01,75,4701.63,12367.5,principal
SKU_1617_MIN,2025-01-01,215,13478.0,35453.5,principal
SKU_1618_SAL,2025-01-01,205,12207.11,36879.5,principal
SKU_1618_SAP,2025-01-01,221,13159.86,39757.9,principal
SKU_1619_IVO,2025-01-01,210,13819.49,41979.0,principal
SKU_1619_PAS,2025-01-01,173,11384.62,34582.7,principal
SKU_1620_SAG,2025-01-01,91,7979.05,24105.9,principal
SKU_1620_BLU,2025-01-01,70,6137.73,18543.0,principal
SKU_1621_PAS,2025-01-01,240,18660.46,56376.0,principal
SKU_1621_FUC,2025-01-01,54,4198.6,12684.6,principal
SKU_1622_VAN,2025-01-01,68,5577.68,18353.2,principal
SKU_1622_CLO,2025-01-01,62,5085.53,16733.8,principal
SKU_1623_EGR,2025-01-01,0,0.0,0.0,principal
SKU_1623_SER,2025-01-01,198,51821.71,181150.2,principal
SKU_1624_PRI,2025-01-01,192,11860.53,40300.8,principal
SKU_1624_ARM,2025-01-01,110,6795.09,23089.0,principal
SKU_1625_GAR,2025-01-01,180,11691.59,36882.0,principal
SKU_1625_DUS,2025-01-01,220,14289.73,45078.0,principal
SKU_1626_BAB,2025-01-01,98,20127.04,52910.2,principal
SKU_1626_DEN,2025-01-01,181,37173.41,97721.9,principal
SKU_1627_BAB,2025-01-01,210,22931.35,69279.0,principal
SKU_1627_MOS,2025-01-01,179,19546.25,59052.1,principal
SKU_1628_PEA,2025-01-01,82,14844.22,45091.8,principal
SKU_1628_POW,2025-01-01,111,20094.01,61038.9,principal
SKU_1629_CLO,2025-01-01,86,6971.01,21921.4,principal
SKU_1629_ARM,2025-01-01,85,6889.95,21666.5,principal
SKU_1630_LIM,2025-01-01,69,7648.78,23108.1,principal
SKU_1630_SNO,2025-01-01,178,19731.64,59612.2,principal
SKU_1631_BAL,2025-01-01,190,10869.56,34181.0,principal
SKU_1631_SNO,2025-01-01,152,8695.65,27344.8,principal
SKU_1632_SAP,2025-01-01,93,5691.78,17195.7,principal
SKU_1632_SPA,2025-01-01,168,10281.92,31063.2,principal
SKU_1633_SER,2025-01-01,162,12101.11,38053.8,principal
SKU_1633_DEN,2025-01-01,107,7992.71,25134.3,principal
SKU_1634_NAV,2025-01-01,0,0.0,0.0,principal
SKU_1634_SAP,2025-01-01,0,0.0,0.0,principal
SKU_1635_TEA,2025-01-01,88,16927.52,53231.2,principal
SKU_1635_SAG,2025-01-01,172,33085.61,104042.8,principal
SKU_1636_LIG,2025-01-01,77,11150.76,33872.3,principal
SKU_1636_SHO,2025-01-01,96,13902.25,42230.4,principal
SKU_1637_BLU,2025-01-01,94,27497.65,86470.6,principal
SKU_1637_WHI,2025-01-01,66,19306.86,60713.4,principal
SKU_1638_PEA,2025-01-01,174,63072.95,198342.6,principal
SKU_1638_SAP,2025-01-01,59,21386.8,67254.1,principal
SKU_1639_FRE,2025-01-01,172,10386.77,32662.8,principal
SKU_1639_WHI,2025-01-01,202,12198.42,38359.8,principal
SKU_1640_IVO,2025-01-01,0,0.0,0.0,principal
SKU_1640_TEA,2025-01-01,179,12958.0,39362.1,principal
SKU_1641_MEX,2025-01-01,189,19527.14,61406.1,principal
SKU_1641_SER,2025-01-01,0,0.0,0.0,principal
SKU_1642_OFF,2025-01-01,227,16898.31,51052.3,principal
SKU_1642_SAL,2025-01-01,114,8486.38,25638.6,principal
SKU_1643_PAS,2025-01-01,211,14528.42,47453.9,principal
SKU_1643_EGR,2025-01-01,0,0.0,0.0,principal
SKU_1644_BAB,2025-01-01,107,9840.79,34229.3,principal
SKU_1644_PEA,2025-01-01,191,17566.26,61100.9,principal
SKU_1645_MYS,2025-01-01,216,24643.76,86378.4,principal
SKU_1645_MIN,2025-01-01,224,25556.49,89577.6,principal
SKU_1646_BLU,2025-01-01,87,5650.94,17826.3,principal
SKU_1646_CLE,2025-01-01,165,10717.29,33808.5,principal
SKU_1647_BLA,2025-01-01,210,23319.52,71379.0,principal
SKU_1647_ARM,2025-01-01,183,20321.3,62201.7,principal
SKU_1648_RAS,2025-01-01,189,47144.98,132281.1,principal
SKU_1648_FLA,2025-01-01,0,0.0,0.0,principal
SKU_1649_FLA,2025-01-01,95,7346.26,22315.5,principal
SKU_1649_GAR,2025-01-01,212,16393.76,49798.8,principal
SKU_1650_OLI,2025-01-01,188,60076.94,188921.2,principal
SKU_1650_EGR,2025-01-01,76,24286.42,76372.4,principal
SKU_1651_PAS,2025-01-01,57,4997.87,15099.3,principal
SKU_1651_SAL,2025-01-01,0,0.0,0.0,principal
SKU_1652_TEA,2025-01-01,201,13591.03,44199.9,principal
SKU_1652_MOS,2025-01-01,161,10886.35,35403.9,principal
SKU_1653_ROS,2025-01-01,227,26095.23,81697.3,principal
SKU_1653_BAB,2025-01-01,106,12185.44,38149.4,principal
SKU_1654_CRE,2025-01-01,186,16865.35,57641.4,principal
SKU_1654_NAV,2025-01-01,190,17228.05,58881.0,principal
SKU_1655_SNO,2025-01-01,218,45457.79,140588.2,principal
SKU_1655_TEA,2025-01-01,70,14596.54,45143.0,principal
SKU_1656_FUC,2025-01-01,0,0.0,0.0,principal
SKU_1656_SNO,2025-01-01,221,18769.26,51912.9,principal
SKU_1657_SPA,2025-01-01,198,15091.17,42550.2,principal
SKU_1657_EME,2025-01-01,75,5716.35,16117.5,principal
SKU_1658_BAB,2025-01-01,74,24804.78,65112.6,principal
SKU_1658_MYS,2025-01-01,186,62347.14,163661.4,principal
SKU_1659_MOS,2025-01-01,237,80400.33,242901.3,principal
SKU_1659_SNO,2025-01-01,191,64795.2,195755.9,principal
SKU_1660_NAV,2025-01-01,92,9537.19,28970.8,principal
SKU_1660_MAG,2025-01-01,217,22495.32,68333.3,principal
SKU_1661_WHI,2025-01-01,162,53080.42,160363.8,principal
SKU_1661_CER,2025-01-01,186,60944.18,184121.4,principal
SKU_1662_PIS,2025-01-01,214,13276.04,42778.6,principal
SKU_1662_LIG,2025-01-01,187,11601.02,37381.3,principal
SKU_1663_SNO,2025-01-01,183,46711.39,145466.7,principal
SKU_1663_FLA,2025-01-01,190,48498.17,151031.0,principal
SKU_1664_PIN,2025-01-01,232,23100.41,76536.8,principal
SKU_1664_MIN,2025-01-01,176,17524.45,58062.4,principal
SKU_1665_SAG,2025-01-01,59,4365.86,14744.1,principal
SKU_1665_RAS,2025-01-01,214,15835.49,53478.6,principal
SKU_1666_FUC,2025-01-01,213,59753.09,170378.7,principal
SKU_1666_PAS,2025-01-01,193,54142.47,154380.7,principal
SKU_1667_LIG,2025-01-01,79,6034.49,16582.1,principal
SKU_1667_MID,2025-01-01,106,8096.91,22249.4,principal
SKU_1668_DEN,2025-01-01,226,23657.81,60997.4,principal
SKU_1668_VAN,2025-01-01,0,0.0,0.0,principal
SKU_1669_COR,2025-01-01,67,5167.18,13393.3,principal
SKU_1669_TEA,2025-01-01,227,17506.7,45377.3,principal
SKU_1670_SAP,2025-01-01,115,5515.62,16663.5,principal
SKU_1670_PEA,2025-01-01,0,0.0,0.0,principal
SKU_1671_SEA,2025-01-01,165,17425.18,57733.5,principal
SKU_1671_MIN,2025-01-01,199,21015.83,69630.1,principal
SKU_1672_TEA,2025-01-01,175,16310.5,51607.5,principal
SKU_1672_FOR,2025-01-01,185,17242.53,54556.5,principal
SKU_1673_PEA,2025-01-01,86,11984.86,35251.4,principal
SKU_1673_FUC,2025-01-01,186,25920.74,76241.4,principal
SKU_1674_PAS,2025-01-01,201,16816.52,46209.9,principal
SKU_1674_WHI,2025-01-01,188,15728.89,43221.2,principal
SKU_1675_CRE,2025-01-01,181,45825.92,138446.9,principal
SKU_1675_DEN,2025-01-01,172,43547.29,131562.8,principal
SKU_1676_PIN,2025-01-01,95,5313.45,16140.5,principal
SKU_1676_NAV,2025-01-01,89,4977.87,15121.1,principal
SKU_1677_POW,2025-01-01,188,41547.38,107141.2,principal
SKU_1677_VAN,2025-01-01,199,43978.35,113410.1,principal
SKU_1678_LIG,2025-01-01,90,23734.75,64341.0,principal
SKU_1678_MAG,2025-01-01,97,25580.78,69345.3,principal
SKU_1679_SHO,2025-01-01,216,74405.39,198698.4,principal
SKU_1679_GAR,2025-01-01,0,0.0,0.0,principal
SKU_1000_COR,2025-02-01,0,0.0,0.0,principal
SKU_1000_EME,2025-02-01,134,8007.44,27456.6,principal
SKU_1000_ROY,2025-02-01,179,10696.51,36677.1,principal
SKU_1001_AQU,2025-02-01,92,23113.64,86470.8,principal
SKU_1001_SAP,2025-02-01,165,41453.82,155083.5,principal
SKU_1002_COR,2025-02-01,63,4839.17,14798.7,principal
SKU_1002_MYS,2025-02-01,59,4531.93,13859.1,principal
SKU_1003_SNO,2025-02-01,120,17182.41,43788.0,principal
SKU_1003_DUS,2025-02-01,160,22909.88,58384.0,principal
SKU_1004_FOR,2025-02-01,0,0.0,0.0,principal
SKU_1004_MEX,2025-02-01,97,11058.97,29090.3,principal
SKU_1005_OLI,2025-02-01,0,0.0,0.0,principal
SKU_1005_MYS,2025-02-01,0,0.0,0.0,principal
SKU_1006_MOS,2025-02-01,90,5434.94,17091.0,principal
SKU_1006_FOR,2025-02-01,81,4891.44,15381.9,principal
SKU_1007_COB,2025-02-01,148,13879.17,43645.2,principal
SKU_1007_FOR,2025-02-01,130,12191.17,38337.0,principal
SKU_1008_MEX,2025-02-01,146,15701.12,47435.4,principal
SKU_1008_WHI,2025-02-01,123,13227.65,39962.7,principal
SKU_1009_BAB,2025-02-01,169,24035.27,87018.1,principal
SKU_1009_MAG,2025-02-01,0,0.0,0.0,principal
SKU_1010_SNO,2025-02-01,120,13584.31,45588.0,principal
SKU_1010_BRI,2025-02-01,0,0.0,0.0,principal
SKU_1011_CER,2025-02-01,72,5001.93,18712.8,principal
SKU_1011_MIN,2025-02-01,54,3751.45,14034.6,principal
SKU_1012_VAN,2025-02-01,124,35719.48,120267.6,principal
SKU_1012_CLO,2025-02-01,157,45225.47,152274.3,principal
SKU_1013_LIG,2025-02-01,92,6295.92,16550.8,principal
SKU_1013_LIG,2025-02-01,92,6295.92,16550.8,principal
SKU_1014_FLA,2025-02-01,135,17869.53,53986.5,principal
SKU_1014_MIN,2025-02-01,155,20516.87,61984.5,principal
SKU_1015_ROY,2025-02-01,152,47036.69,142104.8,principal
SKU_1015_TUR,2025-02-01,51,15782.05,47679.9,principal
SKU_1016_HON,2025-02-01,55,3912.25,11819.5,principal
SKU_1016_SNO,2025-02-01,0,0.0,0.0,principal
SKU_1017_PAS,2025-02-01,164,7817.58,24583.6,principal
SKU_1017_BAL,2025-02-01,87,4147.13,13041.3,principal
SKU_1018_TEA,2025-02-01,158,6024.26,18944.2,principal
SKU_1018_ARM,2025-02-01,165,6291.15,19783.5,principal
SKU_1019_NAV,2025-02-01,65,5348.93,17218.5,principal
SKU_1019_GAR,2025-02-01,81,6665.59,21456.9,principal
SKU_1020_NAV,2025-02-01,54,3285.01,10794.6,principal
SKU_1020_LIG,2025-02-01,100,6083.36,19990.0,principal
SKU_1021_CRE,2025-02-01,87,6625.38,24786.3,principal
SKU_1021_PAS,2025-02-01,176,13403.06,50142.4,principal
SKU_1022_PAL,2025-02-01,142,14854.24,45425.8,principal
SKU_1022_DEN,2025-02-01,63,6590.26,20153.7,principal
SKU_1023_DEN,2025-02-01,142,15596.25,39745.8,principal
SKU_1023_FOR,2025-02-01,180,19769.9,50382.0,principal
SKU_1024_VAN,2025-02-01,165,13166.27,34633.5,principal
SKU_1024_DEN,2025-02-01,76,6064.46,15952.4,principal
SKU_1025_WHI,2025-02-01,119,18349.59,57703.1,principal
SKU_1025_MIN,2025-02-01,104,16036.61,50429.6,principal
SKU_1026_CLO,2025-02-01,0,0.0,0.0,principal
SKU_1026_SPA,2025-02-01,62,8468.27,25723.8,principal
SKU_1027_MAR,2025-02-01,189,25236.83,79361.1,principal
SKU_1027_BIR,2025-02-01,174,23233.91,73062.6,principal
SKU_1028_BLU,2025-02-01,99,19830.51,62360.1,principal
SKU_1028_AQU,2025-02-01,59,11818.18,37164.1,principal
SKU_1029_BLU,2025-02-01,179,13940.2,43837.1,principal
SKU_1029_BAL,2025-02-01,76,5918.74,18612.4,principal
SKU_1030_CRE,2025-02-01,92,19013.47,59790.8,principal
SKU_1030_DEN,2025-02-01,69,14260.11,44843.1,principal
SKU_1031_COR,2025-02-01,154,24207.55,73134.6,principal
SKU_1031_HON,2025-02-01,0,0.0,0.0,principal
SKU_1032_EME,2025-02-01,153,16780.76,52769.7,principal
SKU_1032_HON,2025-02-01,154,16890.44,53114.6,principal
SKU_1033_NAV,2025-02-01,164,33893.58,106583.6,principal
SKU_1033_LIM,2025-02-01,111,22940.17,72138.9,principal
SKU_1034_PAS,2025-02-01,87,6154.82,18696.3,principal
SKU_1034_PIS,2025-02-01,109,7711.21,23424.1,principal
SKU_1035_SAP,2025-02-01,172,35820.41,112642.8,principal
SKU_1035_FUC,2025-02-01,160,33321.31,104784.0,principal
SKU_1036_BIR,2025-02-01,80,19749.37,59992.0,principal
SKU_1036_MID,2025-02-01,88,21724.3,65991.2,principal
SKU_1037_PRI,2025-02-01,54,3604.4,11334.6,principal
SKU_1037_SPA,2025-02-01,107,7142.06,22459.3,principal
SKU_1038_LIG,2025-02-01,51,4133.97,12999.9,principal
SKU_1038_FLA,2025-02-01,116,9402.75,29568.4,principal
SKU_1039_ARM,2025-02-01,71,3640.3,10997.9,principal
SKU_1039_MIN,2025-02-01,87,4460.66,13476.3,principal
SKU_1040_BLA,2025-02-01,85,9145.21,29741.5,principal
SKU_1040_BAB,2025-02-01,85,9145.21,29741.5,principal
SKU_1041_EME,2025-02-01,106,6936.18,23309.4,principal
SKU_1041_SNO,2025-02-01,66,4318.75,14513.4,principal
SKU_1042_SEA,2025-02-01,124,11491.71,39047.6,principal
SKU_1042_EME,2025-02-01,163,15106.04,51328.7,principal
SKU_1043_SPA,2025-02-01,55,14291.49,48119.5,principal
SKU_1043_CER,2025-02-01,78,20267.93,68242.2,principal
SKU_1044_SER,2025-02-01,186,60841.71,159941.4,principal
SKU_1044_COR,2025-02-01,125,40888.24,107487.5,principal
SKU_1045_FOR,2025-02-01,50,4845.14,12745.0,principal
SKU_1045_BUB,2025-02-01,131,12694.26,33391.9,principal
SKU_1046_SNO,2025-02-01,0,0.0,0.0,principal
SKU_1046_PAS,2025-02-01,74,3916.59,11832.6,principal
SKU_1047_ROY,2025-02-01,168,11672.12,35263.2,principal
SKU_1047_DEE,2025-02-01,62,4307.57,13013.8,principal
SKU_1048_MAR,2025-02-01,146,11530.36,35025.4,principal
SKU_1048_PEA,2025-02-01,0,0.0,0.0,principal
SKU_1049_BAL,2025-02-01,153,38022.5,115499.7,principal
SKU_1049_LIG,2025-02-01,176,43738.3,132862.4,principal
SKU_1050_BUB,2025-02-01,0,0.0,0.0,principal
SKU_1050_PRI,2025-02-01,154,13693.84,46954.6,principal
SKU_1051_CLE,2025-02-01,126,28734.56,94487.4,principal
