Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_1274_MEX,2025-10-01,120,10108.58,31788.0,principal
SKU_1274_BAL,2025-10-01,177,14910.16,46887.3,principal
SKU_1275_MIN,2025-10-01,161,9799.92,29768.9,principal
SKU_1275_BIR,2025-10-01,113,6878.21,20893.7,principal
SKU_1276_WHI,2025-10-01,0,0.0,0.0,principal
SKU_1276_LIG,2025-10-01,184,9271.2,32181.6,principal
SKU_1277_MYS,2025-10-01,121,8662.94,32052.9,principal
SKU_1277_BAB,2025-10-01,230,16466.74,60927.0,principal
SKU_1278_BAB,2025-10-01,93,27326.23,95780.7,principal
SKU_1278_MOS,2025-10-01,215,63173.55,221428.5,principal
SKU_1279_FUC,2025-10-01,247,33371.01,112360.3,principal
SKU_1279_IVO,2025-10-01,183,24724.27,83246.7,principal
SKU_1280_LIM,2025-10-01,234,41690.46,116976.6,principal
SKU_1280_PRI,2025-10-01,0,0.0,0.0,principal
SKU_1281_PIS,2025-10-01,93,18734.55,49280.7,principal
SKU_1281_CER,2025-10-01,0,0.0,0.0,principal
SKU_1282_PIN,2025-10-01,174,12376.95,37392.6,principal
SKU_1282_BAL,2025-10-01,91,6473.0,19555.9,principal
SKU_1283_SNO,2025-10-01,280,16908.7,53172.0,principal
SKU_1283_BAB,2025-10-01,177,10688.71,33612.3,principal
SKU_1284_COR,2025-10-01,0,0.0,0.0,principal
SKU_1284_HOT,2025-10-01,212,49544.2,150498.8,principal
SKU_1285_WHI,2025-10-01,158,46017.01,139024.2,principal
SKU_1285_CLO,2025-10-01,251,73102.97,220854.9,principal
SKU_1286_MAR,2025-10-01,79,5820.38,19347.1,principal
SKU_1286_HOT,2025-10-01,187,13777.36,45796.3,principal
SKU_1287_NAV,2025-10-01,136,15231.77,51666.4,principal
SKU_1287_CER,2025-10-01,112,12543.81,42548.8,principal
SKU_1288_SAG,2025-10-01,73,5153.99,17512.7,principal
SKU_1288_BAB,2025-10-01,265,18709.68,63573.5,principal
SKU_1289_AQU,2025-10-01,463,155927.89,476843.7,principal
SKU_1289_AQU,2025-10-01,463,155927.89,476843.7,principal
SKU_1290_BIR,2025-10-01,240,46095.35,121176.0,principal
SKU_1290_PIN,2025-10-01,0,0.0,0.0,principal
SKU_1291_SAL,2025-10-01,68,5370.31,16313.2,principal
SKU_1291_SPA,2025-10-01,136,10740.61,32626.4,principal
SKU_1292_TEA,2025-10-01,238,24413.3,73756.2,principal
SKU_1292_FLA,2025-10-01,190,19489.61,58881.0,principal
SKU_1293_TEA,2025-10-01,202,20275.36,61589.8,principal
SKU_1293_OFF,2025-10-01,87,8732.46,26526.3,principal
SKU_1294_SEA,2025-10-01,67,4433.18,13393.3,principal
SKU_1294_COR,2025-10-01,0,0.0,0.0,principal
SKU_1295_PIS,2025-10-01,257,43562.81,132329.3,principal
SKU_1295_FLA,2025-10-01,0,0.0,0.0,principal
SKU_1296_DEE,2025-10-01,223,40460.92,144927.7,principal
SKU_1296_PEA,2025-10-01,0,0.0,0.0,principal
SKU_1297_WHI,2025-10-01,0,0.0,0.0,principal
SKU_1297_MIN,2025-10-01,227,14724.65,52187.3,principal
SKU_1298_OFF,2025-10-01,0,0.0,0.0,principal
SKU_1298_IVO,2025-10-01,0,0.0,0.0,principal
SKU_1299_BRI,2025-10-01,0,0.0,0.0,principal
SKU_1299_HOT,2025-10-01,90,5877.93,19791.0,principal
SKU_1300_BIR,2025-10-01,0,0.0,0.0,principal
SKU_1300_TEA,2025-10-01,172,70489.79,197782.8,principal
SKU_1301_AQU,2025-10-01,224,40181.36,122057.6,principal
SKU_1301_GAR,2025-10-01,265,47535.99,144398.5,principal
SKU_1302_EME,2025-10-01,133,18384.73,55846.7,principal
SKU_1302_DUS,2025-10-01,181,25019.83,76001.9,principal
SKU_1303_BIR,2025-10-01,136,7423.14,22426.4,principal
SKU_1303_SAP,2025-10-01,170,9278.92,28033.0,principal
SKU_1304_TUR,2025-10-01,236,37141.26,116796.4,principal
SKU_1304_GAR,2025-10-01,253,39816.68,125209.7,principal
SKU_1305_MAR,2025-10-01,158,18199.56,55284.2,principal
SKU_1305_OFF,2025-10-01,120,13822.45,41988.0,principal
SKU_1306_FRE,2025-10-01,130,35548.27,111787.0,principal
SKU_1306_SPA,2025-10-01,85,23243.1,73091.5,principal
SKU_1307_MAG,2025-10-01,187,13611.15,41121.3,principal
SKU_1307_FOR,2025-10-01,282,20525.91,62011.8,principal
SKU_1308_PAS,2025-10-01,161,22376.89,67603.9,principal
SKU_1308_CER,2025-10-01,230,31966.99,96577.0,principal
SKU_1309_OLI,2025-10-01,0,0.0,0.0,principal
SKU_1309_LIG,2025-10-01,209,25106.14,76264.1,principal
SKU_1310_MOS,2025-10-01,137,10878.75,32866.3,principal
SKU_1310_EGR,2025-10-01,229,18184.18,54937.1,principal
SKU_1311_BAB,2025-10-01,231,66912.17,203256.9,principal
SKU_1311_NAV,2025-10-01,268,77629.71,235813.2,principal
SKU_1312_HOT,2025-10-01,251,20761.94,62724.9,principal
SKU_1312_NAV,2025-10-01,0,0.0,0.0,principal
SKU_1313_SPA,2025-10-01,131,40317.75,122471.9,principal
SKU_1313_SHO,2025-10-01,0,0.0,0.0,principal
SKU_1314_BLU,2025-10-01,130,12406.56,37687.0,principal
SKU_1314_SNO,2025-10-01,0,0.0,0.0,principal
SKU_1315_WHI,2025-10-01,214,24430.65,73808.6,principal
SKU_1315_BLA,2025-10-01,170,19407.52,58633.0,principal
SKU_1316_DEN,2025-10-01,80,13560.41,41192.0,principal
SKU_1316_AQU,2025-10-01,85,14407.93,43766.5,principal
SKU_1317_BLU,2025-10-01,0,0.0,0.0,principal
SKU_1317_ROS,2025-10-01,231,15107.02,49641.9,principal
SKU_1318_PAS,2025-10-01,262,19936.6,62853.8,principal
SKU_1318_MYS,2025-10-01,0,0.0,0.0,principal
SKU_1319_MAR,2025-10-01,100,5417.85,18990.0,principal
SKU_1319_ROS,2025-10-01,264,14303.12,50133.6,principal
SKU_1320_PIS,2025-10-01,0,0.0,0.0,principal
SKU_1320_FOR,2025-10-01,184,8191.74,27581.6,principal
SKU_1321_FLA,2025-10-01,169,9112.32,25333.1,principal
SKU_1321_SER,2025-10-01,216,11646.51,32378.4,principal
SKU_1322_MOS,2025-10-01,0,0.0,0.0,principal
SKU_1322_IVO,2025-10-01,165,20706.5,54433.5,principal
SKU_1323_AQU,2025-10-01,179,20035.54,51892.1,principal
SKU_1323_FRE,2025-10-01,148,16565.7,42905.2,principal
SKU_1324_MID,2025-10-01,157,17143.91,51794.3,principal
SKU_1324_SNO,2025-10-01,280,30575.13,92372.0,principal
SKU_1325_LIG,2025-10-01,262,24409.74,78573.8,principal
SKU_1325_PEA,2025-10-01,105,9782.53,31489.5,principal
SKU_1326_PAS,2025-10-01,165,24297.26,83308.5,principal
SKU_1326_BAB,2025-10-01,239,35194.21,120671.1,principal
SKU_1327_GAR,2025-10-01,241,17870.02,62635.9,principal
SKU_1327_HON,2025-10-01,210,15571.39,54579.0,principal
SKU_1328_EGR,2025-10-01,195,15341.68,51655.5,principal
SKU_1328_LIG,2025-10-01,0,0.0,0.0,principal
SKU_1329_NAV,2025-10-01,92,9013.64,25290.8,principal
SKU_1329_MIN,2025-10-01,128,12540.72,35187.2,principal
SKU_1330_PRI,2025-10-01,174,17848.38,53922.6,principal
SKU_1330_LIM,2025-10-01,276,28311.22,85532.4,principal
SKU_1331_ARM,2025-10-01,210,18691.72,58779.0,principal
SKU_1331_AQU,2025-10-01,235,20916.93,65776.5,principal
SKU_1332_MOS,2025-10-01,156,8514.78,25724.4,principal
SKU_1332_MOS,2025-10-01,156,8514.78,25724.4,principal
SKU_1333_PIS,2025-10-01,217,13639.95,41208.3,principal
SKU_1333_MOS,2025-10-01,147,9239.96,27915.3,principal
SKU_1334_TEA,2025-10-01,81,12330.38,37251.9,principal
SKU_1334_ROY,2025-10-01,0,0.0,0.0,principal
SKU_1335_CRE,2025-10-01,115,13080.39,43688.5,principal
SKU_1335_BRI,2025-10-01,0,0.0,0.0,principal
SKU_1336_LIM,2025-10-01,161,15391.0,56333.9,principal
SKU_1336_PIN,2025-10-01,204,19501.64,71379.6,principal
SKU_1337_DUS,2025-10-01,98,5332.77,18120.2,principal
SKU_1337_MAG,2025-10-01,239,13005.44,44191.1,principal
SKU_1338_OLI,2025-10-01,104,6968.24,21309.6,principal
SKU_1338_PAS,2025-10-01,174,11658.4,35652.6,principal
SKU_1339_JAD,2025-10-01,178,19659.81,55162.2,principal
SKU_1339_EME,2025-10-01,203,22421.02,62909.7,principal
SKU_1340_SNO,2025-10-01,0,0.0,0.0,principal
SKU_1340_POW,2025-10-01,253,95355.97,289659.7,principal
SKU_1341_HOT,2025-10-01,225,12871.84,40477.5,principal
SKU_1341_PEA,2025-10-01,97,5549.2,17450.3,principal
SKU_1342_CRE,2025-10-01,197,21919.84,68930.3,principal
SKU_1342_BAB,2025-10-01,86,9569.07,30091.4,principal
SKU_1343_NAV,2025-10-01,92,9589.33,28970.8,principal
SKU_1343_IVO,2025-10-01,200,20846.38,62980.0,principal
SKU_1344_PAS,2025-10-01,206,20628.47,64869.4,principal
SKU_1344_MID,2025-10-01,132,13218.24,41566.8,principal
SKU_1345_ARM,2025-10-01,128,42121.26,153587.2,principal
SKU_1345_FOR,2025-10-01,132,43437.55,158386.8,principal
SKU_1346_HON,2025-10-01,208,16152.97,55099.2,principal
SKU_1346_PEA,2025-10-01,93,7222.24,24635.7,principal
SKU_1347_DUS,2025-10-01,0,0.0,0.0,principal
SKU_1347_LIM,2025-10-01,150,11623.54,43485.0,principal
SKU_1348_NAV,2025-10-01,240,51004.15,155976.0,principal
SKU_1348_PIS,2025-10-01,0,0.0,0.0,principal
SKU_1349_HON,2025-10-01,213,17543.69,44708.7,principal
SKU_1349_SEA,2025-10-01,84,6918.64,17631.6,principal
SKU_1350_SNO,2025-10-01,96,9052.98,27350.4,principal
SKU_1350_BAB,2025-10-01,211,19897.7,60113.9,principal
SKU_1351_SAG,2025-10-01,208,47498.24,143499.2,principal
SKU_1351_HON,2025-10-01,255,58231.01,175924.5,principal
SKU_1352_CER,2025-10-01,233,21586.73,65216.7,principal
SKU_1352_HUN,2025-10-01,155,14360.27,43384.5,principal
SKU_1353_MAG,2025-10-01,241,15148.51,45765.9,principal
SKU_1353_MAR,2025-10-01,286,17977.07,54311.4,principal
SKU_1354_AQU,2025-10-01,273,83122.24,252497.7,principal
SKU_1354_CLE,2025-10-01,161,49020.81,148908.9,principal
SKU_1355_PAS,2025-10-01,252,14509.42,44074.8,principal
SKU_1355_DEE,2025-10-01,130,7485.02,22737.0,principal
SKU_1356_BLU,2025-10-01,139,9833.57,29871.1,principal
SKU_1356_DEN,2025-10-01,0,0.0,0.0,principal
SKU_1357_BRI,2025-10-01,117,25749.58,77793.3,principal
SKU_1357_BLU,2025-10-01,264,58101.62,175533.6,principal
SKU_1358_DUS,2025-10-01,114,7502.01,22788.6,principal
SKU_1358_MAR,2025-10-01,150,9871.06,29985.0,principal
SKU_1359_BLU,2025-10-01,114,15403.47,48438.6,principal
SKU_1359_NAV,2025-10-01,117,15808.83,49713.3,principal
SKU_1360_WHI,2025-10-01,259,27424.71,82854.1,principal
SKU_1360_FRE,2025-10-01,0,0.0,0.0,principal
SKU_1361_MEX,2025-10-01,256,15459.38,48614.4,principal
SKU_1361_BLU,2025-10-01,109,6582.31,20699.1,principal
SKU_1362_POW,2025-10-01,256,77736.5,244454.4,principal
SKU_1362_SEA,2025-10-01,137,41601.17,130821.3,principal
SKU_1363_RAS,2025-10-01,134,40477.14,127286.6,principal
SKU_1363_HUN,2025-10-01,236,71288.1,224176.4,principal
SKU_1364_OFF,2025-10-01,196,28664.65,90140.4,principal
SKU_1364_TEA,2025-10-01,0,0.0,0.0,principal
SKU_1365_BUB,2025-10-01,0,0.0,0.0,principal
SKU_1365_NAV,2025-10-01,0,0.0,0.0,principal
SKU_1366_TEA,2025-10-01,209,28094.89,91939.1,principal
SKU_1366_PAL,2025-10-01,191,25675.23,84020.9,principal
SKU_1367_VAN,2025-10-01,100,5510.94,17990.0,principal
SKU_1367_BLA,2025-10-01,208,11462.76,37419.2,principal
SKU_1368_SNO,2025-10-01,165,35065.8,122908.5,principal
SKU_1368_TUR,2025-10-01,147,31240.44,109500.3,principal
SKU_1369_SNO,2025-10-01,118,5981.22,18868.2,principal
SKU_1369_RAS,2025-10-01,198,10036.28,31660.2,principal
SKU_1370_PRI,2025-10-01,0,0.0,0.0,principal
SKU_1370_MYS,2025-10-01,254,17930.56,45694.6,principal
SKU_1371_WHI,2025-10-01,198,18016.4,54430.2,principal
SKU_1371_HOT,2025-10-01,0,0.0,0.0,principal
SKU_1372_SEA,2025-10-01,113,12713.28,38408.7,principal
SKU_1372_DEN,2025-10-01,155,17438.57,52684.5,principal
SKU_1373_SKY,2025-10-01,91,5688.87,17280.9,principal
SKU_1373_CRE,2025-10-01,192,12002.9,36460.8,principal
SKU_1374_SAL,2025-10-01,0,0.0,0.0,principal
SKU_1374_BLU,2025-10-01,0,0.0,0.0,principal
SKU_1375_COR,2025-10-01,209,18325.52,55364.1,principal
SKU_1375_CLE,2025-10-01,213,18676.24,56423.7,principal
SKU_1376_SNO,2025-10-01,154,12290.61,43874.6,principal
SKU_1376_BIR,2025-10-01,155,12370.42,44159.5,principal
SKU_1377_PRI,2025-10-01,0,0.0,0.0,principal
SKU_1377_CLO,2025-10-01,201,15808.22,52239.9,principal
SKU_1378_SPA,2025-10-01,80,4676.64,16392.0,principal
SKU_1378_MOS,2025-10-01,223,13036.13,45692.7,principal
SKU_1379_SNO,2025-10-01,183,28129.53,88736.7,principal
SKU_1379_WHI,2025-10-01,258,39658.03,125104.2,principal
SKU_1380_TUR,2025-10-01,0,0.0,0.0,principal
SKU_1380_MIN,2025-10-01,231,20839.15,53106.9,principal
SKU_1381_WHI,2025-10-01,153,13921.76,42059.7,principal
SKU_1381_PAS,2025-10-01,115,10464.07,31613.5,principal
SKU_1382_ARM,2025-10-01,217,13104.24,41208.3,principal
SKU_1382_HOT,2025-10-01,126,7608.91,23927.4,principal
SKU_1383_CLE,2025-10-01,186,11075.72,33461.4,principal
SKU_1383_TUR,2025-10-01,249,14827.18,44795.1,principal
SKU_1384_CRE,2025-10-01,175,29951.44,90982.5,principal
SKU_1384_SKY,2025-10-01,270,46210.79,140373.0,principal
SKU_1385_PRI,2025-10-01,258,24756.88,74794.2,principal
SKU_1385_NAV,2025-10-01,68,6525.07,19713.2,principal
SKU_1386_SER,2025-10-01,99,6669.64,21275.1,principal
SKU_1386_COB,2025-10-01,256,17246.73,55014.4,principal
SKU_1387_BRI,2025-10-01,115,5260.41,18388.5,principal
SKU_1387_BAB,2025-10-01,267,12213.29,42693.3,principal
SKU_1388_BRI,2025-10-01,250,25052.69,93725.0,principal
SKU_1388_VAN,2025-10-01,265,26555.85,99348.5,principal
SKU_1389_SHO,2025-10-01,26,1080.31,3637.4,principal
SKU_1389_BAB,2025-10-01,24,997.21,3357.6,principal
SKU_1390_SAP,2025-10-01,21,1894.47,4827.9,principal
SKU_1390_PAS,2025-10-01,0,0.0,0.0,principal
SKU_1391_LIG,2025-10-01,18,1697.43,5128.2,principal
SKU_1391_SEA,2025-10-01,39,3677.77,11111.1,principal
SKU_1392_LIM,2025-10-01,67,6540.0,19758.3,principal
SKU_1392_BLU,2025-10-01,52,5075.82,15334.8,principal
SKU_1393_COB,2025-10-01,46,4533.22,14255.4,principal
SKU_1393_SKY,2025-10-01,48,4730.31,14875.2,principal
SKU_1394_FOR,2025-10-01,70,10459.97,32893.0,principal
SKU_1394_EME,2025-10-01,46,6873.7,21615.4,principal
SKU_1395_BLA,2025-10-01,26,2396.89,7537.4,principal
SKU_1395_TUR,2025-10-01,47,4332.85,13625.3,principal
SKU_1396_FUC,2025-10-01,29,1287.86,3912.1,principal
SKU_1396_PAS,2025-10-01,42,1865.18,5665.8,principal
SKU_1397_SNO,2025-10-01,58,4485.09,13624.2,principal
SKU_1397_BUB,2025-10-01,45,3479.81,10570.5,principal
SKU_1398_AQU,2025-10-01,53,11775.39,35769.7,principal
SKU_1398_SPA,2025-10-01,62,13774.98,41843.8,principal
SKU_1399_PAL,2025-10-01,46,3948.1,12415.4,principal
SKU_1399_CRE,2025-10-01,0,0.0,0.0,principal
SKU_1400_FOR,2025-10-01,32,2211.17,6716.8,principal
SKU_1400_PAL,2025-10-01,54,3731.35,11334.6,principal
SKU_1401_GAR,2025-10-01,52,4129.16,12474.8,principal
SKU_1401_BLU,2025-10-01,34,2699.83,8156.6,principal
SKU_1402_WHI,2025-10-01,23,1718.06,5402.7,principal
SKU_1402_VAN,2025-10-01,36,2689.14,8456.4,principal
SKU_1403_AQU,2025-10-01,0,0.0,0.0,principal
SKU_1403_DUS,2025-10-01,26,3294.44,10007.4,principal
SKU_1404_SAP,2025-10-01,44,14853.82,44875.6,principal
SKU_1404_ARM,2025-10-01,34,11477.95,34676.6,principal
SKU_1405_FLA,2025-10-01,52,3698.86,11174.8,principal
SKU_1405_CLO,2025-10-01,28,1991.69,6017.2,principal
SKU_1406_PRI,2025-10-01,0,0.0,0.0,principal
SKU_1406_SHO,2025-10-01,53,6104.92,18544.7,principal
SKU_1407_OFF,2025-10-01,33,2034.2,7091.7,principal
SKU_1407_EME,2025-10-01,57,3513.62,12249.3,principal
SKU_1408_PAS,2025-10-01,57,16597.34,52434.3,principal
SKU_1408_FUC,2025-10-01,58,16888.53,53354.2,principal
SKU_1409_PEA,2025-10-01,149,9204.26,31275.1,principal
SKU_1409_PEA,2025-10-01,149,9204.26,31275.1,principal
SKU_1410_ROS,2025-10-01,47,15911.86,53575.3,principal
SKU_1410_JAD,2025-10-01,38,12864.91,43316.2,principal
SKU_1411_BLU,2025-10-01,73,5724.85,16417.7,principal
SKU_1411_RAS,2025-10-01,25,1960.57,5622.5,principal
SKU_1412_SHO,2025-10-01,65,20731.25,58168.5,principal
SKU_1412_BAB,2025-10-01,26,8292.5,23267.4,principal
SKU_1413_SAG,2025-10-01,68,4161.73,12573.2,principal
SKU_1413_JAD,2025-10-01,55,3366.1,10169.5,principal
SKU_1414_DUS,2025-10-01,59,6377.2,20054.1,principal
SKU_1414_CLO,2025-10-01,57,6161.03,19374.3,principal
SKU_1415_BAB,2025-10-01,48,5417.19,17035.2,principal
SKU_1415_MID,2025-10-01,43,4852.9,15260.7,principal
SKU_1416_CLE,2025-10-01,46,3959.06,12875.4,principal
SKU_1416_AQU,2025-10-01,56,4819.72,15674.4,principal
SKU_1417_SNO,2025-10-01,37,3307.94,10356.3,principal
SKU_1417_BIR,2025-10-01,43,3844.37,12035.7,principal
SKU_1418_CLE,2025-10-01,47,11985.4,39710.3,principal
SKU_1418_MOS,2025-10-01,18,4590.15,15208.2,principal
SKU_1419_FLA,2025-10-01,59,4917.75,14744.1,principal
SKU_1419_WHI,2025-10-01,27,2250.49,6747.3,principal
SKU_1420_EGR,2025-10-01,49,15928.25,48505.1,principal
SKU_1420_LIM,2025-10-01,51,16578.38,50484.9,principal
SKU_1421_LIG,2025-10-01,33,2871.95,7586.7,principal
SKU_1421_SER,2025-10-01,0,0.0,0.0,principal
SKU_1422_PIN,2025-10-01,73,8757.21,22987.7,principal
SKU_1422_MIN,2025-10-01,57,6837.82,17949.3,principal
SKU_1423_JAD,2025-10-01,72,28440.51,86392.8,principal
SKU_1423_SAG,2025-10-01,67,26465.47,80393.3,principal
SKU_1424_VAN,2025-10-01,64,20961.35,63673.6,principal
SKU_1424_BAB,2025-10-01,48,15721.01,47755.2,principal
SKU_1425_WHI,2025-10-01,0,0.0,0.0,principal
SKU_1425_LIG,2025-10-01,44,2936.92,9235.6,principal
SKU_1426_NAV,2025-10-01,43,1624.11,5585.7,principal
SKU_1426_SEA,2025-10-01,25,944.25,3247.5,principal
SKU_1427_AQU,2025-10-01,56,3484.75,11194.4,principal
SKU_1427_BLA,2025-10-01,0,0.0,0.0,principal
SKU_1428_COB,2025-10-01,0,0.0,0.0,principal
SKU_1428_SKY,2025-10-01,41,5506.17,20085.9,principal
SKU_1429_SPA,2025-10-01,67,4021.19,12723.3,principal
SKU_1429_MAG,2025-10-01,41,2460.73,7785.9,principal
SKU_1430_PEA,2025-10-01,72,4542.64,12952.8,principal
SKU_1430_JAD,2025-10-01,69,4353.37,12413.1,principal
SKU_1431_TEA,2025-10-01,30,3783.59,11097.0,principal
SKU_1431_CRE,2025-10-01,60,7567.18,22194.0,principal
SKU_1432_WHI,2025-10-01,31,8655.6,22316.9,principal
SKU_1432_BRI,2025-10-01,0,0.0,0.0,principal
SKU_1433_OLI,2025-10-01,32,3317.28,10076.8,principal
SKU_1433_SAP,2025-10-01,29,3006.29,9132.1,principal
SKU_1434_ARM,2025-10-01,69,4605.63,14483.1,principal
SKU_1434_MIN,2025-10-01,37,2469.68,7766.3,principal
SKU_1435_SKY,2025-10-01,64,19507.78,64633.6,principal
SKU_1435_OLI,2025-10-01,17,5181.75,17168.3,principal
SKU_1436_BLU,2025-10-01,17,1408.98,4758.3,principal
SKU_1436_PAS,2025-10-01,0,0.0,0.0,principal
SKU_1437_ROY,2025-10-01,0,0.0,0.0,principal
SKU_1437_AQU,2025-10-01,49,2573.77,8080.1,principal
SKU_1438_MOS,2025-10-01,56,4307.44,11474.4,principal
SKU_1438_DEE,2025-10-01,64,4922.79,13113.6,principal
SKU_1439_CER,2025-10-01,42,2570.48,7765.8,principal
SKU_1439_SHO,2025-10-01,52,3182.5,9614.8,principal
SKU_1440_PIS,2025-10-01,25,11573.13,29997.5,principal
SKU_1440_BLU,2025-10-01,38,17591.15,45596.2,principal
SKU_1441_COB,2025-10-01,58,25975.24,66984.2,principal
SKU_1441_IVO,2025-10-01,42,18809.66,48505.8,principal
SKU_1442_OFF,2025-10-01,17,1631.27,4928.3,principal
SKU_1442_EME,2025-10-01,44,4222.1,12755.6,principal
SKU_1443_BLU,2025-10-01,59,5270.88,15924.1,principal
SKU_1443_PRI,2025-10-01,0,0.0,0.0,principal
SKU_1444_HUN,2025-10-01,0,0.0,0.0,principal
SKU_1444_OLI,2025-10-01,0,0.0,0.0,principal
SKU_1445_TEA,2025-10-01,68,10748.24,27873.2,principal
SKU_1445_PRI,2025-10-01,54,8535.37,22134.6,principal
SKU_1446_SHO,2025-10-01,38,4012.08,10256.2,principal
SKU_1446_GAR,2025-10-01,54,5701.38,14574.6,principal
SKU_1447_BLU,2025-10-01,67,5291.33,16073.3,principal
SKU_1447_OLI,2025-10-01,50,3948.75,11995.0,principal
SKU_1448_SKY,2025-10-01,45,2665.04,8095.5,principal
SKU_1448_SEA,2025-10-01,42,2487.37,7555.8,principal
SKU_1449_BLA,2025-10-01,25,2688.55,8122.5,principal
SKU_1449_NAV,2025-10-01,40,4301.68,12996.0,principal
SKU_1450_MAG,2025-10-01,46,6097.89,18855.4,principal
SKU_1450_JAD,2025-10-01,0,0.0,0.0,principal
SKU_1451_WHI,2025-10-01,28,2219.88,6857.2,principal
SKU_1451_BIR,2025-10-01,39,3091.98,9551.1,principal
SKU_1452_SKY,2025-10-01,55,2130.25,7969.5,principal
SKU_1452_DEE,2025-10-01,24,929.56,3477.6,principal
SKU_1453_SAP,2025-10-01,0,0.0,0.0,principal
SKU_1453_PRI,2025-10-01,26,1936.05,6107.4,principal
SKU_1454_BRI,2025-10-01,26,1482.57,3897.4,principal
SKU_1454_BUB,2025-10-01,42,2394.92,6295.8,principal
SKU_1455_TEA,2025-10-01,42,4655.78,14065.8,principal
SKU_1455_ROY,2025-10-01,20,2217.04,6698.0,principal
SKU_1456_EME,2025-10-01,73,7608.93,22987.7,principal
SKU_1456_DEN,2025-10-01,48,5003.13,15115.2,principal
SKU_1457_SNO,2025-10-01,56,2963.91,8954.4,principal
SKU_1457_MAG,2025-10-01,35,1852.44,5596.5,principal
SKU_1458_PEA,2025-10-01,63,7296.46,22043.7,principal
SKU_1458_MIN,2025-10-01,48,5559.21,16795.2,principal
SKU_1459_OFF,2025-10-01,45,3109.46,9445.5,principal
SKU_1459_CRE,2025-10-01,37,2556.67,7766.3,principal
SKU_1460_FUC,2025-10-01,43,2384.06,7520.7,principal
SKU_1460_OLI,2025-10-01,64,3548.37,11193.6,principal
SKU_1461_NAV,2025-10-01,34,11762.01,36376.6,principal
SKU_1461_PRI,2025-10-01,23,7956.65,24607.7,principal
SKU_1462_MID,2025-10-01,68,6632.57,24813.2,principal
SKU_1462_OFF,2025-10-01,43,4194.12,15690.7,principal
SKU_1463_LIG,2025-10-01,61,5184.23,15853.9,principal
SKU_1463_DUS,2025-10-01,15,1274.81,3898.5,principal
SKU_1464_MOS,2025-10-01,30,2623.62,6897.0,principal
SKU_1464_BIR,2025-10-01,41,3585.61,9425.9,principal
SKU_1465_CLE,2025-10-01,47,5626.48,14800.3,principal
SKU_1465_OFF,2025-10-01,47,5626.48,14800.3,principal
SKU_1466_PRI,2025-10-01,20,1777.02,5398.0,principal
SKU_1466_SAP,2025-10-01,55,4886.81,14844.5,principal
SKU_1467_OLI,2025-10-01,74,4821.71,15162.6,principal
SKU_1467_FUC,2025-10-01,53,3453.38,10859.7,principal
SKU_1468_BAB,2025-10-01,0,0.0,0.0,principal
SKU_1468_MYS,2025-10-01,21,3683.33,11127.9,principal
SKU_1469_ARM,2025-10-01,49,4595.13,14450.1,principal
SKU_1469_SAL,2025-10-01,47,4407.58,13860.3,principal
SKU_1470_WHI,2025-10-01,0,0.0,0.0,principal
SKU_1470_MAR,2025-10-01,17,5072.85,15638.3,principal
SKU_1471_ROS,2025-10-01,60,3322.7,12294.0,principal
SKU_1471_LIG,2025-10-01,0,0.0,0.0,principal
SKU_1472_EME,2025-10-01,45,6660.83,21145.5,principal
SKU_1472_MYS,2025-10-01,51,7548.94,23964.9,principal
SKU_1473_BLU,2025-10-01,32,1538.79,5756.8,principal
SKU_1473_BAB,2025-10-01,60,2885.24,10794.0,principal
SKU_1474_BRI,2025-10-01,0,0.0,0.0,principal
SKU_1474_DEN,2025-10-01,37,12823.73,39216.3,principal
SKU_1475_VAN,2025-10-01,54,5133.35,13494.6,principal
SKU_1475_MIN,2025-10-01,33,3137.04,8246.7,principal
SKU_1476_WHI,2025-10-01,58,5248.83,15944.2,principal
SKU_1476_CLO,2025-10-01,22,1990.94,6047.8,principal
SKU_1477_CLE,2025-10-01,30,2233.26,6747.0,principal
SKU_1477_EME,2025-10-01,45,3349.89,10120.5,principal
SKU_1478_TEA,2025-10-01,39,2502.28,7601.1,principal
SKU_1478_COB,2025-10-01,58,3721.34,11304.2,principal
SKU_1479_MIN,2025-10-01,42,7714.22,23305.8,principal
