Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_1217_ROS,2023-09-01,295,76672.95,241870.5,principal
SKU_1217_RAS,2023-09-01,458,119038.0,375514.2,principal
SKU_1218_BLU,2023-09-01,219,56279.22,143423.1,principal
SKU_1218_SNO,2023-09-01,202,51910.52,132289.8,principal
SKU_1219_MAR,2023-09-01,303,45487.93,119654.7,principal
SKU_1219_LIM,2023-09-01,480,72060.09,189552.0,principal
SKU_1220_TUR,2023-09-01,222,22404.66,67687.8,principal
SKU_1220_HOT,2023-09-01,273,27551.68,83237.7,principal
SKU_1221_SAG,2023-09-01,212,49544.02,155798.8,principal
SKU_1221_PAL,2023-09-01,240,56087.57,176376.0,principal
SKU_1222_PAS,2023-09-01,288,80104.63,243331.2,principal
SKU_1222_HON,2023-09-01,468,130170.03,395413.2,principal
SKU_1223_TEA,2023-09-01,323,15407.45,46802.7,principal
SKU_1223_BLA,2023-09-01,458,21847.09,66364.2,principal
SKU_1224_OLI,2023-09-01,287,38937.95,119076.3,principal
SKU_1224_ARM,2023-09-01,438,59424.47,181726.2,principal
SKU_1225_POW,2023-09-01,200,13020.36,42980.0,principal
SKU_1225_IVO,2023-09-01,503,32746.21,108094.7,principal
SKU_1226_PAL,2023-09-01,298,41225.91,144500.2,principal
SKU_1226_LIG,2023-09-01,216,29881.87,104738.4,principal
SKU_1227_CLO,2023-09-01,293,34799.7,117170.7,principal
SKU_1227_PAS,2023-09-01,229,27198.4,91577.1,principal
SKU_1228_WHI,2023-09-01,499,56764.62,144660.1,principal
SKU_1228_SPA,2023-09-01,443,50394.24,128425.7,principal
SKU_1229_SAL,2023-09-01,443,125404.03,380935.7,principal
SKU_1229_CLO,2023-09-01,500,141539.54,429950.0,principal
SKU_1230_ROS,2023-09-01,468,61610.83,187153.2,principal
SKU_1230_NAV,2023-09-01,496,65296.95,198350.4,principal
SKU_1231_LIG,2023-09-01,475,75452.28,227952.5,principal
SKU_1231_BIR,2023-09-01,178,28274.75,85422.2,principal
SKU_1232_AQU,2023-09-01,193,22672.08,68495.7,principal
SKU_1232_FOR,2023-09-01,194,22789.55,68850.6,principal
SKU_1233_JAD,2023-09-01,299,23613.55,71730.1,principal
SKU_1233_SEA,2023-09-01,492,38855.74,118030.8,principal
SKU_1234_MOS,2023-09-01,190,12628.68,38931.0,principal
SKU_1235_HUN,2023-09-01,297,40258.96,139560.3,principal
SKU_1235_COR,2023-09-01,219,29685.9,102908.1,principal
SKU_1236_DEE,2023-09-01,449,79324.38,255885.1,principal
SKU_1236_LIM,2023-09-01,223,39397.19,127087.7,principal
SKU_1237_BAB,2023-09-01,482,137500.85,481951.8,principal
SKU_1237_GAR,2023-09-01,312,89004.7,311968.8,principal
SKU_1238_SAP,2023-09-01,216,31490.27,99338.4,principal
SKU_1239_BAB,2023-09-01,186,21926.79,57641.4,principal
SKU_1239_MID,2023-09-01,419,49394.22,129848.1,principal
SKU_1240_PAL,2023-09-01,520,171166.88,519948.0,principal
SKU_1240_MOS,2023-09-01,207,68137.59,206979.3,principal
SKU_1241_BAL,2023-09-01,439,52012.32,157996.1,principal
SKU_1241_FLA,2023-09-01,290,34358.93,104371.0,principal
SKU_1242_AQU,2023-09-01,302,30241.74,95099.8,principal
SKU_1242_SKY,2023-09-01,236,23632.62,74316.4,principal
SKU_1243_SNO,2023-09-01,294,23832.2,72000.6,principal
SKU_1243_PIN,2023-09-01,489,39639.27,119756.1,principal
SKU_1244_COB,2023-09-01,502,46278.48,145529.8,principal
SKU_1244_GAR,2023-09-01,433,39917.49,125526.7,principal
SKU_1245_COB,2023-09-01,185,11447.91,38831.5,principal
SKU_1245_SNO,2023-09-01,284,17574.1,59611.6,principal
SKU_1246_PAL,2023-09-01,483,39765.48,142436.7,principal
SKU_1246_COR,2023-09-01,204,16795.36,60159.6,principal
SKU_1247_SAP,2023-09-01,199,10213.77,35800.1,principal
SKU_1247_SKY,2023-09-01,213,10932.33,38318.7,principal
SKU_1248_AQU,2023-09-01,185,10278.1,31431.5,principal
SKU_1248_SAG,2023-09-01,186,10333.66,31601.4,principal
SKU_1249_WHI,2023-09-01,277,28439.58,74762.3,principal
SKU_1249_ARM,2023-09-01,467,47946.87,126043.3,principal
SKU_1250_AQU,2023-09-01,445,38073.79,115655.5,principal
SKU_1250_BAB,2023-09-01,463,39613.85,120333.7,principal
SKU_1251_SHO,2023-09-01,193,58446.4,177540.7,principal
SKU_1252_NAV,2023-09-01,292,20883.31,65670.8,principal
SKU_1252_FLA,2023-09-01,294,21026.35,66120.6,principal
SKU_1253_SEA,2023-09-01,302,35780.68,108689.8,principal
SKU_1253_FRE,2023-09-01,296,35069.81,106530.4,principal
SKU_1254_SEA,2023-09-01,487,30611.31,92481.3,principal
SKU_1254_BAB,2023-09-01,199,12508.52,37790.1,principal
SKU_1255_VAN,2023-09-01,396,59036.05,190040.4,principal
SKU_1255_SHO,2023-09-01,218,32499.64,104618.2,principal
SKU_1256_SEA,2023-09-01,499,98691.01,324300.1,principal
SKU_1256_MID,2023-09-01,214,42324.4,139078.6,principal
SKU_1257_SPA,2023-09-01,276,16134.4,56552.4,principal
SKU_1257_EME,2023-09-01,193,11282.39,39545.7,principal
SKU_1258_AQU,2023-09-01,261,20534.25,69138.9,principal
SKU_1258_LIG,2023-09-01,430,33830.38,113907.0,principal
SKU_1259_ARM,2023-09-01,194,24884.06,69820.6,principal
SKU_1260_WHI,2023-09-01,300,33752.07,101970.0,principal
SKU_1260_ROY,2023-09-01,488,54903.37,165871.2,principal
SKU_1261_PAS,2023-09-01,594,96775.12,293970.6,principal
SKU_1261_PAS,2023-09-01,594,96775.12,293970.6,principal
SKU_1262_BLU,2023-09-01,310,28207.49,85219.0,principal
SKU_1262_OFF,2023-09-01,300,27297.57,82470.0,principal
SKU_1263_SKY,2023-09-01,210,12782.51,38829.0,principal
SKU_1264_EGR,2023-09-01,524,102462.02,322207.6,principal
SKU_1264_BRI,2023-09-01,221,43213.94,135892.9,principal
SKU_1265_CRE,2023-09-01,203,14775.74,44639.7,principal
SKU_1265_JAD,2023-09-01,219,15940.33,48158.1,principal
SKU_1266_MEX,2023-09-01,301,29716.85,90269.9,principal
SKU_1266_SPA,2023-09-01,308,30407.94,92369.2,principal
SKU_1267_SKY,2023-09-01,222,24609.12,74347.8,principal
SKU_1267_SAP,2023-09-01,199,22059.53,66645.1,principal
SKU_1268_MYS,2023-09-01,468,49841.16,156733.2,principal
SKU_1268_MAR,2023-09-01,305,32481.95,102144.5,principal
SKU_1269_BAB,2023-09-01,203,69494.02,211099.7,principal
SKU_1269_CER,2023-09-01,208,71205.7,216299.2,principal
SKU_1270_CRE,2023-09-01,324,20254.89,61527.6,principal
SKU_1270_TUR,2023-09-01,480,30007.24,91152.0,principal
SKU_1271_OLI,2023-09-01,210,61520.57,186879.0,principal
SKU_1271_FLA,2023-09-01,424,124212.95,377317.6,principal
SKU_1272_PAS,2023-09-01,315,39610.27,119668.5,principal
SKU_1272_TEA,2023-09-01,288,36215.11,109411.2,principal
SKU_1273_PAS,2023-09-01,296,71998.51,226410.4,principal
SKU_1273_EGR,2023-09-01,290,70539.08,221821.0,principal
SKU_1274_MEX,2023-09-01,294,24766.03,77880.6,principal
SKU_1274_BAL,2023-09-01,228,19206.31,60397.2,principal
SKU_1275_MIN,2023-09-01,307,18686.81,56764.3,principal
SKU_1275_BIR,2023-09-01,204,12417.29,37719.6,principal
SKU_1000_COR,2023-10-01,238,23384.14,85656.2,principal
SKU_1000_EME,2023-10-01,963,57546.03,197318.7,principal
SKU_1000_ROY,2023-10-01,421,25157.71,86262.9,principal
SKU_1001_AQU,2023-10-01,902,226614.21,847789.8,principal
SKU_1001_SAP,2023-10-01,960,241185.86,902304.0,principal
SKU_1002_COR,2023-10-01,493,37868.46,115805.7,principal
SKU_1002_MYS,2023-10-01,862,66212.2,202483.8,principal
SKU_1003_SNO,2023-10-01,536,76748.1,195586.4,principal
SKU_1003_DUS,2023-10-01,967,138461.6,352858.3,principal
SKU_1004_FOR,2023-10-01,127,14479.27,38087.3,principal
SKU_1004_MEX,2023-10-01,522,59513.21,156547.8,principal
SKU_1005_OLI,2023-10-01,555,33782.34,102619.5,principal
SKU_1005_MYS,2023-10-01,217,13208.59,40123.3,principal
SKU_1006_MOS,2023-10-01,514,31039.53,97608.6,principal
SKU_1006_FOR,2023-10-01,836,50484.54,158756.4,principal
SKU_1007_COB,2023-10-01,954,89464.4,281334.6,principal
SKU_1007_FOR,2023-10-01,386,36198.39,113831.4,principal
SKU_1008_MEX,2023-10-01,567,60976.26,184218.3,principal
SKU_1008_WHI,2023-10-01,549,59040.5,178370.1,principal
SKU_1009_BAB,2023-10-01,600,85332.32,308940.0,principal
SKU_1009_MAG,2023-10-01,170,24177.49,87533.0,principal
SKU_1010_SNO,2023-10-01,902,102108.75,342669.8,principal
SKU_1010_BRI,2023-10-01,193,21848.1,73320.7,principal
SKU_1011_CER,2023-10-01,376,26121.2,97722.4,principal
SKU_1011_MIN,2023-10-01,346,24037.06,89925.4,principal
SKU_1012_VAN,2023-10-01,409,117816.66,396689.1,principal
SKU_1012_CLO,2023-10-01,387,111479.34,375351.3,principal
SKU_1013_LIG,2023-10-01,1620,110863.02,291438.0,principal
SKU_1013_LIG,2023-10-01,1620,110863.02,291438.0,principal
SKU_1014_FLA,2023-10-01,360,47652.08,143964.0,principal
SKU_1014_MIN,2023-10-01,581,76905.17,232341.9,principal
SKU_1015_ROY,2023-10-01,561,173602.52,524478.9,principal
SKU_1015_TUR,2023-10-01,824,254988.37,770357.6,principal
SKU_1016_HON,2023-10-01,299,21268.44,64255.1,principal
SKU_1016_SNO,2023-10-01,233,16573.73,50071.7,principal
SKU_1017_PAS,2023-10-01,974,46428.83,146002.6,principal
SKU_1017_BAL,2023-10-01,871,41519.0,130562.9,principal
SKU_1018_TEA,2023-10-01,946,36069.28,113425.4,principal
SKU_1018_ARM,2023-10-01,941,35878.64,112825.9,principal
SKU_1019_NAV,2023-10-01,336,27649.84,89006.4,principal
SKU_1019_GAR,2023-10-01,361,29707.12,95628.9,principal
SKU_1020_NAV,2023-10-01,342,20805.08,68365.8,principal
SKU_1020_LIG,2023-10-01,872,53046.87,174312.8,principal
SKU_1021_CRE,2023-10-01,868,66101.47,247293.2,principal
SKU_1021_PAS,2023-10-01,608,46301.49,173219.2,principal
SKU_1022_PAL,2023-10-01,374,39123.13,119642.6,principal
SKU_1022_DEN,2023-10-01,517,54081.97,165388.3,principal
SKU_1023_DEN,2023-10-01,558,61286.68,156184.2,principal
SKU_1023_FOR,2023-10-01,580,63703.0,162342.0,principal
SKU_1024_VAN,2023-10-01,597,47637.96,125310.3,principal
SKU_1024_DEN,2023-10-01,357,28487.02,74934.3,principal
SKU_1025_WHI,2023-10-01,531,81879.24,257481.9,principal
SKU_1025_MIN,2023-10-01,901,138932.58,436894.9,principal
SKU_1026_CLO,2023-10-01,357,48760.87,148119.3,principal
SKU_1026_SPA,2023-10-01,544,74302.28,225705.6,principal
SKU_1027_MAR,2023-10-01,425,56749.49,178457.5,principal
SKU_1027_BIR,2023-10-01,422,56348.9,177197.8,principal
SKU_1028_BLU,2023-10-01,385,77118.66,242511.5,principal
SKU_1028_AQU,2023-10-01,511,102357.49,321878.9,principal
SKU_1029_BLU,2023-10-01,390,30372.5,95511.0,principal
SKU_1029_BAL,2023-10-01,373,29048.57,91347.7,principal
SKU_1030_CRE,2023-10-01,832,171947.94,540716.8,principal
SKU_1030_DEN,2023-10-01,343,70887.19,222915.7,principal
SKU_1031_COR,2023-10-01,385,60518.88,182836.5,principal
SKU_1031_HON,2023-10-01,335,52659.29,159091.5,principal
SKU_1032_EME,2023-10-01,568,62297.22,195903.2,principal
SKU_1032_HON,2023-10-01,369,40471.26,127268.1,principal
SKU_1033_NAV,2023-10-01,603,124620.92,391889.7,principal
SKU_1033_LIM,2023-10-01,876,181041.34,569312.4,principal
SKU_1034_PAS,2023-10-01,910,64378.02,195559.0,principal
SKU_1034_PIS,2023-10-01,395,27944.31,84885.5,principal
SKU_1035_SAP,2023-10-01,966,201177.42,632633.4,principal
SKU_1035_FUC,2023-10-01,601,125163.18,393594.9,principal
SKU_1036_BIR,2023-10-01,518,127877.15,388448.2,principal
SKU_1036_MID,2023-10-01,363,89612.75,272213.7,principal
SKU_1037_PRI,2023-10-01,354,23628.86,74304.6,principal
SKU_1037_SPA,2023-10-01,552,36845.01,115864.8,principal
SKU_1038_LIG,2023-10-01,328,26587.09,83607.2,principal
SKU_1038_FLA,2023-10-01,420,34044.44,107058.0,principal
SKU_1039_ARM,2023-10-01,515,26405.03,79773.5,principal
SKU_1039_MIN,2023-10-01,383,19637.14,59326.7,principal
SKU_1040_BLA,2023-10-01,340,36580.86,118966.0,principal
SKU_1040_BAB,2023-10-01,510,54871.28,178449.0,principal
SKU_1041_EME,2023-10-01,569,37232.88,125123.1,principal
SKU_1041_SNO,2023-10-01,484,31670.85,106431.6,principal
SKU_1042_SEA,2023-10-01,863,79978.59,271758.7,principal
SKU_1042_EME,2023-10-01,583,54029.57,183586.7,principal
SKU_1043_SPA,2023-10-01,829,215411.75,725292.1,principal
SKU_1043_CER,2023-10-01,518,134599.87,453198.2,principal
SKU_1044_SER,2023-10-01,973,318274.1,836682.7,principal
SKU_1044_COR,2023-10-01,412,134767.66,354278.8,principal
SKU_1045_FOR,2023-10-01,337,32656.24,85901.3,principal
SKU_1045_BUB,2023-10-01,559,54168.66,142489.1,principal
SKU_1046_SNO,2023-10-01,172,9103.43,27502.8,principal
SKU_1046_PAS,2023-10-01,503,26622.23,80429.7,principal
SKU_1047_ROY,2023-10-01,559,38837.59,117334.1,principal
SKU_1047_DEE,2023-10-01,343,23830.58,71995.7,principal
SKU_1048_MAR,2023-10-01,577,45568.62,138422.3,principal
SKU_1048_PEA,2023-10-01,83,6554.93,19911.7,principal
SKU_1049_BAL,2023-10-01,567,140906.92,428028.3,principal
SKU_1049_LIG,2023-10-01,398,98908.21,300450.2,principal
SKU_1050_BUB,2023-10-01,82,7291.52,25001.8,principal
SKU_1050_PRI,2023-10-01,409,36368.7,124704.1,principal
SKU_1051_CLE,2023-10-01,554,126340.86,415444.6,principal
SKU_1051_LIG,2023-10-01,968,220754.42,725903.2,principal
SKU_1052_PAS,2023-10-01,554,51352.46,179994.6,principal
SKU_1052_FRE,2023-10-01,925,85741.92,300532.5,principal
SKU_1053_SHO,2023-10-01,235,24582.72,75176.5,principal
SKU_1053_NAV,2023-10-01,512,53558.94,163788.8,principal
SKU_1054_DEE,2023-10-01,375,47432.39,133087.5,principal
SKU_1054_PAS,2023-10-01,871,110169.62,309117.9,principal
SKU_1055_LIG,2023-10-01,611,229523.31,693423.9,principal
SKU_1055_PAL,2023-10-01,342,128472.95,388135.8,principal
SKU_1056_CRE,2023-10-01,399,31023.01,93725.1,principal
SKU_1056_OLI,2023-10-01,563,43774.32,132248.7,principal
SKU_1057_ROY,2023-10-01,869,52895.23,160678.1,principal
SKU_1058_MID,2023-10-01,550,34088.01,107195.0,principal
SKU_1058_SHO,2023-10-01,577,35761.42,112457.3,principal
SKU_1059_PEA,2023-10-01,883,84210.12,264811.7,principal
SKU_1059_OFF,2023-10-01,565,53883.03,169443.5,principal
SKU_1060_CRE,2023-10-01,386,131688.17,428421.4,principal
SKU_1060_LIM,2023-10-01,334,113947.79,370706.6,principal
SKU_1061_PAS,2023-10-01,414,47880.46,169698.6,principal
SKU_1061_EGR,2023-10-01,341,39437.77,139775.9,principal
SKU_1062_OLI,2023-10-01,415,23668.06,82958.5,principal
SKU_1062_MID,2023-10-01,529,30169.65,105747.1,principal
SKU_1063_SNO,2023-10-01,878,51462.48,162342.2,principal
SKU_1063_SAP,2023-10-01,505,29599.72,93374.5,principal
SKU_1064_PRI,2023-10-01,902,61047.68,171289.8,principal
SKU_1064_BIR,2023-10-01,398,26936.78,75580.2,principal
SKU_1065_CLE,2023-10-01,574,121860.82,370172.6,principal
SKU_1065_COB,2023-10-01,559,118676.3,360499.1,principal
SKU_1066_IVO,2023-10-01,995,59249.17,179000.5,principal
SKU_1066_WHI,2023-10-01,526,31321.67,94627.4,principal
SKU_1067_EME,2023-10-01,856,72107.9,226754.4,principal
SKU_1067_WHI,2023-10-01,497,41866.39,131655.3,principal
SKU_1068_COR,2023-10-01,521,137081.3,414142.9,principal
SKU_1068_BAL,2023-10-01,91,23943.18,72335.9,principal
SKU_1069_OLI,2023-10-01,376,65949.23,199242.4,principal
SKU_1069_CRE,2023-10-01,381,66826.22,201891.9,principal
SKU_1070_LIG,2023-10-01,529,60391.65,182452.1,principal
SKU_1070_MID,2023-10-01,597,68154.65,205905.3,principal
SKU_1071_BAB,2023-10-01,626,55620.78,168957.4,principal
SKU_1071_SKY,2023-10-01,959,85208.19,258834.1,principal
SKU_1072_PAS,2023-10-01,397,60434.08,182580.3,principal
SKU_1072_CER,2023-10-01,400,60890.76,183960.0,principal
SKU_1073_FRE,2023-10-01,892,94451.11,285350.8,principal
SKU_1073_BLU,2023-10-01,359,38013.4,114844.1,principal
SKU_1074_JAD,2023-10-01,546,36829.38,111875.4,principal
SKU_1074_PRI,2023-10-01,424,28600.11,86877.6,principal
SKU_1075_NAV,2023-10-01,909,83799.07,263519.1,principal
SKU_1075_LIG,2023-10-01,557,51348.83,161474.3,principal
SKU_1076_BLU,2023-10-01,193,13653.8,41475.7,principal
SKU_1076_POW,2023-10-01,547,38697.56,117550.3,principal
SKU_1077_NAV,2023-10-01,537,39259.1,123456.3,principal
SKU_1077_MAR,2023-10-01,369,26976.93,84833.1,principal
SKU_1078_GAR,2023-10-01,385,37941.06,119311.5,principal
SKU_1078_BLU,2023-10-01,869,85638.39,269303.1,principal
SKU_1079_BAB,2023-10-01,371,33574.42,101987.9,principal
SKU_1079_JAD,2023-10-01,876,79275.44,240812.4,principal
SKU_1080_TEA,2023-10-01,916,138332.67,435008.4,principal
SKU_1080_MAR,2023-10-01,312,47117.68,148168.8,principal
SKU_1081_EGR,2023-10-01,515,45251.1,144148.5,principal
SKU_1081_PAS,2023-10-01,899,78991.72,251630.1,principal
SKU_1082_PIN,2023-10-01,603,38918.92,126569.7,principal
SKU_1082_LIG,2023-10-01,965,62283.18,202553.5,principal
SKU_1083_OFF,2023-10-01,812,109903.04,373438.8,principal
SKU_1083_BAB,2023-10-01,391,52921.29,179820.9,principal
SKU_1084_DUS,2023-10-01,522,168969.99,516727.8,principal
SKU_1084_PAS,2023-10-01,354,114588.84,350424.6,principal
SKU_1085_COB,2023-10-01,360,58794.24,179964.0,principal
SKU_1085_CRE,2023-10-01,520,84925.01,259948.0,principal
SKU_1086_PRI,2023-10-01,416,36712.32,93558.4,principal
SKU_1086_CRE,2023-10-01,893,78807.93,200835.7,principal
SKU_1087_BIR,2023-10-01,556,80480.38,208444.4,principal
SKU_1087_SNO,2023-10-01,532,77006.41,199446.8,principal
SKU_1088_CER,2023-10-01,381,89666.48,272376.9,principal
SKU_1088_HON,2023-10-01,375,88254.4,268087.5,principal
SKU_1089_GAR,2023-10-01,638,62189.68,213666.2,principal
SKU_1089_EGR,2023-10-01,371,36163.59,124247.9,principal
SKU_1090_PAL,2023-10-01,928,40199.36,125187.2,principal
SKU_1090_WHI,2023-10-01,371,16071.08,50047.9,principal
SKU_1091_OFF,2023-10-01,329,27692.84,103602.1,principal
SKU_1091_MOS,2023-10-01,568,47810.13,178863.2,principal
SKU_1092_TUR,2023-10-01,905,97628.96,298559.5,principal
SKU_1092_MIN,2023-10-01,628,67746.94,207177.2,principal
SKU_1093_GAR,2023-10-01,405,168144.0,471784.5,principal
SKU_1093_TEA,2023-10-01,546,226683.02,636035.4,principal
SKU_1094_FOR,2023-10-01,348,31076.26,81745.2,principal
SKU_1094_DEE,2023-10-01,656,58580.53,154094.4,principal
SKU_1095_COB,2023-10-01,598,79709.26,242130.2,principal
SKU_1095_MAG,2023-10-01,102,13595.89,41299.8,principal
SKU_1096_HOT,2023-10-01,409,37686.52,114479.1,principal
SKU_1096_CLE,2023-10-01,505,46532.26,141349.5,principal
SKU_1097_AQU,2023-10-01,105,7468.85,22564.5,principal
SKU_1097_PAL,2023-10-01,877,62382.68,188467.3,principal
SKU_1098_HON,2023-10-01,350,39956.67,120715.0,principal
SKU_1098_HUN,2023-10-01,956,109138.78,329724.4,principal
SKU_1099_SAL,2023-10-01,366,27384.25,91463.4,principal
SKU_1099_PRI,2023-10-01,883,66066.38,220661.7,principal
SKU_1100_PEA,2023-10-01,533,26925.34,98551.7,principal
SKU_1100_COB,2023-10-01,128,6466.12,23667.2,principal
SKU_1101_CLE,2023-10-01,400,44361.11,165960.0,principal
SKU_1101_DEE,2023-10-01,878,97372.63,364282.2,principal
SKU_1102_FLA,2023-10-01,1020,293821.51,989298.0,principal
SKU_1102_OFF,2023-10-01,403,116088.3,390869.7,principal
SKU_1103_EGR,2023-10-01,941,46498.54,122235.9,principal
SKU_1103_LIG,2023-10-01,839,41458.31,108986.1,principal
SKU_1104_POW,2023-10-01,339,20186.4,60986.1,principal
SKU_1104_MEX,2023-10-01,360,21436.88,64764.0,principal
SKU_1105_ARM,2023-10-01,553,37301.55,113309.7,principal
SKU_1105_SER,2023-10-01,598,40336.94,122530.2,principal
SKU_1106_MYS,2023-10-01,530,131444.35,413347.0,principal
SKU_1106_SNO,2023-10-01,530,131444.35,413347.0,principal
SKU_1107_BAL,2023-10-01,963,315402.8,958088.7,principal
SKU_1107_PAS,2023-10-01,528,172931.13,525307.2,principal
SKU_1108_PRI,2023-10-01,524,43343.66,130947.6,principal
SKU_1108_SNO,2023-10-01,369,30522.54,92213.1,principal
SKU_1109_SAG,2023-10-01,534,33668.72,122766.6,principal
SKU_1109_CER,2023-10-01,1014,63932.73,233118.6,principal
SKU_1110_FLA,2023-10-01,954,60240.92,219324.6,principal
SKU_1110_HUN,2023-10-01,202,12755.42,46439.8,principal
SKU_1111_CRE,2023-10-01,509,28558.09,106839.1,principal
SKU_1111_BLU,2023-10-01,388,21769.23,81441.2,principal
SKU_1112_MIN,2023-10-01,859,70133.31,236139.1,principal
SKU_1112_EGR,2023-10-01,532,43435.3,146246.8,principal
SKU_1113_VAN,2023-10-01,414,30037.67,76548.6,principal
SKU_1113_OLI,2023-10-01,382,27715.92,70631.8,principal
SKU_1114_GAR,2023-10-01,861,113967.9,344313.9,principal
SKU_1114_PRI,2023-10-01,399,52814.39,159560.1,principal
SKU_1115_LIM,2023-10-01,374,26603.33,80372.6,principal
SKU_1115_TEA,2023-10-01,554,39407.07,119054.6,principal
SKU_1116_MOS,2023-10-01,568,44857.85,136263.2,principal
SKU_1116_SNO,2023-10-01,903,71314.5,216629.7,principal
SKU_1117_MOS,2023-10-01,862,62742.31,189553.8,principal
SKU_1117_MIN,2023-10-01,369,26858.37,81143.1,principal
SKU_1118_FUC,2023-10-01,496,48415.5,146270.4,principal
SKU_1118_DUS,2023-10-01,359,35042.67,105869.1,principal
SKU_1119_PAS,2023-10-01,524,24132.86,73307.6,principal
SKU_1119_LIG,2023-10-01,199,9164.96,27840.1,principal
SKU_1120_AQU,2023-10-01,364,27768.9,87323.6,principal
SKU_1120_SAL,2023-10-01,548,41805.93,131465.2,principal
SKU_1121_MYS,2023-10-01,407,33482.7,101709.3,principal
SKU_1121_MIN,2023-10-01,572,47056.77,142942.8,principal
SKU_1122_ROY,2023-10-01,960,135016.22,407904.0,principal
SKU_1122_PIS,2023-10-01,409,57522.54,173784.1,principal
SKU_1123_BAB,2023-10-01,484,68871.7,208071.6,principal
SKU_1123_SER,2023-10-01,342,48665.54,147025.8,principal
SKU_1124_BLU,2023-10-01,571,71411.02,216922.9,principal
SKU_1124_FOR,2023-10-01,557,69660.14,211604.3,principal
SKU_1125_MIN,2023-10-01,580,30530.67,92742.0,principal
SKU_1125_SAP,2023-10-01,350,18423.68,55965.0,principal
SKU_1126_WHI,2023-10-01,709,160731.65,485594.1,principal
SKU_1126_WHI,2023-10-01,709,160731.65,485594.1,principal
SKU_1127_SAL,2023-10-01,930,61200.58,185907.0,principal
SKU_1127_BLU,2023-10-01,876,57647.0,175112.4,principal
SKU_1128_PRI,2023-10-01,610,82312.84,250039.0,principal
SKU_1128_TEA,2023-10-01,392,52896.12,160680.8,principal
SKU_1129_VAN,2023-10-01,570,72619.08,219393.0,principal
